image_path,text,theme,theme_num,sentiment,sentiment_num,emotion,emotion_num,dominant_colour,dominant_colour_num,attention_score,attention_score_num,trust_safety,trust_safety_num,del1,target_audience_num,predicted_ctr,predicted_ctr_num,likelihood_shares,likelihood_shares_num,keywords,del2,del3,object_detected,img_desc
sample_0829.jpg,A slow laptop could cost you valuable time and important business opportunities,Tech,2,Negative,1,Fear,4,Brown,7,Medium,1,Unsafe,1,Travelers,5,Medium,1,High,0,slow laptop time business,$19.99,,Laptop,laptop with fingerprint sensor top
sample_0830.jpg,Outdated security features leave your laptop vulnerable to hackers and data theft,Tech,2,Negative,1,Fear,4,Grey,5,High,0,Unsafe,1,Food Lovers,1,Low,2,High,0,outdated security laptop hackers,$49.99,,Laptop,laptop battery indicator glowing red
sample_0831.jpg,One system crash can destroy hours of work without proper laptop protection,Tech,2,Negative,1,Fear,4,Green,3,Low,2,Unsafe,1,Fashionistas,3,High,0,Low,2,system crash laptop protection,$5 off,,Laptop,laptop with detachable keyboard on table
sample_0832.jpg,Dead batteries during critical moments can result in lost data and missed deadlines,Tech,2,Negative,1,Fear,4,Green,3,High,0,Unsafe,1,Professionals,9,Medium,1,Low,2,dead batteries laptop data,,,Laptop,laptop webcam privacy shutter closed
sample_0833.jpg,Malware attacks on unprotected laptops can compromise sensitive information and personal identity,Tech,2,Negative,1,Fear,4,Green,3,Low,2,Unsafe,1,Families,8,Low,2,Medium,1,malware attacks laptop protection,$5 off,,Laptop,laptop with lightning fast SSD label
sample_0834.jpg,Unexpected shutdowns during important presentations could damage your professional reputation permanently,Tech,2,Negative,1,Fear,4,Green,3,Medium,1,Unsafe,1,Investors,6,Medium,1,Low,2,unexpected shutdowns laptop reputation,$499,,Laptop,laptop with magnetic charging port
sample_0835.jpg,Overheating laptops can cause permanent damage to your hardware and data loss,Tech,2,Negative,1,Fear,4,White,4,Low,2,Unsafe,1,Travelers,5,Low,2,High,0,overheating laptop hardware damage,,,Laptop,laptop screen displaying high contrast UI
sample_0836.jpg,Incompatible software on old laptops may prevent you from opening important files,Tech,2,Negative,1,Fear,4,Brown,7,Low,2,Unsafe,1,Tech Enthusiasts,2,Medium,1,Medium,1,incompatible software old laptop,,,Laptop,laptop with vented cooling system side
sample_0837.jpg,Unreliable performance from cheap laptops could lead to missed opportunities and frustration,Tech,2,Negative,1,Fear,4,Brown,7,Low,2,Unsafe,1,Professionals,9,Low,2,Low,2,unreliable performance cheap laptop,$19.99,Book Now,Laptop,laptop with glossy finish on black background
sample_0838.jpg,Running out of storage at critical moments can cause data loss and delays,Tech,2,Negative,1,Fear,4,Grey,5,Low,2,Unsafe,1,Investors,6,Low,2,High,0,storage laptop data loss,30% off,,Laptop,laptop with reinforced corner guards
sample_0839.jpg,Unpatched vulnerabilities in outdated laptops expose you to cyber threats and attacks,Tech,2,Negative,1,Fear,4,Green,3,Low,2,Unsafe,1,Car Enthusiasts,4,High,0,Medium,1,unpatched vulnerabilities outdated laptop,$99,Book Now,Laptop,laptop with silver logo illuminated
sample_0840.jpg,Falling behind with obsolete technology means your competitors gain an advantage over you,Tech,2,Negative,1,Fear,4,Yellow,6,Low,2,Unsafe,1,Young Adults,7,Low,2,High,0,obsolete technology laptop competitors,$10 off,Sign Up,Laptop,laptop with ergonomic palm rest
sample_0841.jpg,Experience music like never before with sound that makes you smile every day,Tech,2,Positive,0,Joy,0,Brown,7,Low,2,Safe,0,Tech Enthusiasts,2,Medium,1,Medium,1,music sound smile,30% off,Apply Now,Headphones,black over ear headphones wireless filetype-png
sample_0842.jpg,Feel the beat of your favorite songs with these amazing comfortable headphones now,Tech,2,Positive,0,Joy,0,Black,1,High,0,Safe,0,Professionals,9,Medium,1,Medium,1,beat songs headphones,$299,Sign Up,Headphones,silver noise cancelling headphones matte finish
sample_0843.jpg,Pure audio bliss for your ears - listen to the music you love,Tech,2,Positive,0,Joy,0,White,4,Low,2,Safe,0,Investors,6,Low,2,Low,2,audio bliss ears,,Try Now,Headphones,compact Bluetooth in ear headphones white
sample_0844.jpg,Transform your daily commute into a happy musical journey with superior sound quality,Tech,2,Positive,0,Joy,0,Brown,7,Medium,1,Safe,0,Families,8,Medium,1,High,0,commute journey sound,30% off,Apply Now,Headphones,studio monitor headphones with large diaphragms
sample_0845.jpg,Lose yourself in the rhythm and feel pure joy with every single track,Tech,2,Positive,0,Joy,0,Green,3,High,0,Safe,0,General,0,Medium,1,High,0,rhythm joy track,$19.99,Sign Up,Headphones,wired gaming headphones with RGB lighting
sample_0846.jpg,Your music deserves the best sound quality - treat yourself to audio perfection,Tech,2,Positive,0,Joy,0,Blue,2,Medium,1,Safe,0,General,0,Low,2,High,0,music quality perfection,,Buy Now,Headphones,premium leather padded headphones dark brown
sample_0847.jpg,Hear every detail and feel the emotion of the song in your soul,Tech,2,Positive,0,Joy,0,Red,0,Medium,1,Safe,0,Professionals,9,Low,2,High,0,detail emotion soul,,Sign Up,Headphones,foldable travel headphones black carbon fiber
sample_0848.jpg,Smile big while you listen to crystal clear audio on these fantastic headphones,Tech,2,Positive,0,Joy,0,Grey,5,High,0,Safe,0,Fashionistas,3,Medium,1,Low,2,smile clear audio,$14.99,Apply Now,Headphones,lightweight sporty headphones neon green filetype-png
sample_0849.jpg,A good set of headphones for your daily listening needs and casual enjoyment,Tech,2,Neutral,2,Joy,0,Green,3,Low,2,Questionable,2,General,0,Low,2,High,0,headphones listening enjoyment,$19.99,Sign Up,Headphones,high fidelity audiophile headphones with wooden finish
sample_0850.jpg,Listen to your favorite tracks with standard sound quality and decent comfort levels,Tech,2,Neutral,2,Joy,0,Green,3,High,0,Questionable,2,Car Enthusiasts,4,High,0,High,0,tracks quality comfort,$499,Get Started,Headphones,ultra slim on ear headphones rose gold
sample_0851.jpg,These headphones offer a pleasant listening experience for your everyday music and podcasts,Tech,2,Neutral,2,Joy,0,White,4,Medium,1,Questionable,2,Investors,6,Medium,1,Low,2,headphones experience music,10% off,Sign Up,Headphones,double driver headphones silver mesh grille
sample_0852.jpg,Enjoyable sound for your morning routine - simple headphones that do the job,Tech,2,Neutral,2,Joy,0,White,4,Medium,1,Questionable,2,Travelers,5,Low,2,High,0,sound routine headphones,50% off,Learn More,Headphones,water resistant headphones for running teal
sample_0853.jpg,Stop wasting money on broken audio gear - upgrade to headphones that work,Tech,2,Negative,1,Anger,1,Brown,7,High,0,Unsafe,1,General,0,Low,2,Low,2,wasting money upgrade,15% off,Book Now,Headphones,adjustable headband headphones dark matte black
sample_0854.jpg,Frustrated by static and dropouts - get headphones that actually stay connected today,Tech,2,Negative,1,Anger,1,Yellow,6,Medium,1,Unsafe,1,Tech Enthusiasts,2,Low,2,High,0,frustrated static dropouts,50% off,,Headphones,detachable cable headphones ivory white filetype-png
sample_0855.jpg,Do not put up with muffled sound any longer - demand clarity for music,Tech,2,Negative,1,Anger,1,Grey,5,High,0,Unsafe,1,Food Lovers,1,Low,2,Low,2,muffled sound clarity,$10 off,,Headphones,battery powered headphones with fast charging
sample_0856.jpg,Hate cheap plastic that breaks easily - choose durable headphones built to last,Tech,2,Negative,1,Anger,1,Grey,5,Medium,1,Unsafe,1,Investors,6,High,0,Low,2,cheap plastic durable,$29.99,Learn More,Headphones,minimalist design headphones pastel pink
sample_0857.jpg,Fed up with uncomfortable ear pads - switch to headphones that feel great,Tech,2,Negative,1,Anger,1,Yellow,6,Low,2,Unsafe,1,Investors,6,High,0,Low,2,uncomfortable pads switch,,,Headphones,studio headphones with plush ear cushions
sample_0858.jpg,Avoid the annoyance of constant charging - get long lasting battery life now,Tech,2,Negative,1,Anger,1,Blue,2,Low,2,Unsafe,1,Professionals,9,Medium,1,Medium,1,annoyance charging battery,,Get Started,Headphones,retro style headphones with vinyl finish
sample_0859.jpg,Say goodbye to low quality audio and experience sound the way it should be,Tech,2,Negative,1,Anger,1,Black,1,Medium,1,Unsafe,1,Professionals,9,Low,2,Medium,1,goodbye quality audio,,,Headphones,over ear headphones carbon black matte filetype-png
sample_0860.jpg,Tired of buying new headphones every month - invest in quality that lasts,Tech,2,Negative,1,Anger,1,Red,0,High,0,Unsafe,1,Fashionistas,3,Medium,1,High,0,tired buying quality,,Buy Now,Headphones,luxury headphones gold plated with leather straps
sample_0861.jpg,Stop wasting money on headphones that break - get a pair that lasts longer,Tech,2,Neutral,2,Anger,1,Grey,5,Medium,1,Questionable,2,Food Lovers,1,Medium,1,Low,2,durable headphones frustration,10% off,Apply Now,Headphones,black over-ear wireless headphones matte finish filetype-png
sample_0862.jpg,Frustrated by poor sound quality on calls - switch to a clearer option now,Tech,2,Neutral,2,Anger,1,Red,0,Medium,1,Questionable,2,General,0,High,0,High,0,clear sound calls,30% off,Learn More,Headphones,silver on-ear wired headphones brushed metal earcups filetype-png
sample_0863.jpg,Tangled cables are annoying - choose wireless headphones that actually stay connected today,Tech,2,Neutral,2,Anger,1,White,4,High,0,Questionable,2,Families,8,High,0,High,0,wireless connection annoying,,Book Now,Headphones,red sport earbuds with silicone tips sweat-resistant filetype-png
sample_0864.jpg,Sick of batteries dying mid song - find a set with better stamina,Tech,2,Neutral,2,Anger,1,Red,0,Medium,1,Questionable,2,Professionals,9,Low,2,Low,2,battery life stamina,$299,,Headphones,white noise-cancelling over-ear headphones plush padding filetype-png
sample_0865.jpg,Reliable sound you can trust every single day - these headphones will not fail you,Tech,2,Positive,0,Trust,2,Red,0,Medium,1,Safe,0,Food Lovers,1,Low,2,High,0,reliable sound trust,$5 off,Apply Now,Headphones,matte black headphones detachable cable adjustable headband
sample_0866.jpg,Dependable quality backed by a solid warranty - listen with total peace of mind,Tech,2,Positive,0,Trust,2,Grey,5,High,0,Safe,0,Young Adults,7,Medium,1,High,0,warranty peace mind,$899,Apply Now,Headphones,glossy blue headphones carbon fiber arches filetype-png
sample_0867.jpg,Built tough for daily use - these headphones are ready for anything you do,Tech,2,Positive,0,Trust,2,White,4,Low,2,Safe,0,Fashionistas,3,High,0,Medium,1,durable daily use,,Learn More,Headphones,compact in-ear headphones amber tinted drivers filetype-png
sample_0868.jpg,Experience consistent audio performance that never wavers - trust the sound you hear,Tech,2,Positive,0,Trust,2,Grey,5,Medium,1,Safe,0,Tech Enthusiasts,2,Low,2,Low,2,consistent audio performance,$899,Sign Up,Headphones,vintage leather headphones copper wiring nostalgic look filetype-png
sample_0869.jpg,A brand you can rely on for clear sound - make the smart choice,Tech,2,Positive,0,Trust,2,White,4,High,0,Safe,0,Car Enthusiasts,4,Medium,1,High,0,clear sound smart,$99,Order Now,Headphones,ergonomic neckband headphones magnetic earbuds filetype-png
sample_0870.jpg,Count on these headphones for your daily commute - they never miss a beat,Tech,2,Positive,0,Trust,2,White,4,High,0,Safe,0,Professionals,9,Low,2,Medium,1,daily commute reliable,,Order Now,Headphones,high-resolution audiophile headphones titanium frame filetype-png
sample_0871.jpg,Engineered for stability and long life - your perfect audio partner for years,Tech,2,Positive,0,Trust,2,Black,1,High,0,Safe,0,Fashionistas,3,Low,2,Medium,1,stability long life,$9.99,Sign Up,Headphones,minimalist white headphones aluminum hinge seamless design
sample_0872.jpg,Tested to ensure they last - invest in headphones that work as promised,Tech,2,Positive,0,Trust,2,Blue,2,High,0,Safe,0,Travelers,5,Low,2,Low,2,tested headphones investment,10% off,Sign Up,Headphones,rugged outdoor headphones shock-proof housing dust-proof grip
sample_0873.jpg,Standard sound quality suitable for daily tasks - a solid choice for everyone,Tech,2,Neutral,2,Trust,2,Blue,2,Medium,1,Questionable,2,Fashionistas,3,Medium,1,Low,2,standard sound quality,,Shop Now,Headphones,compact studio monitor headphones balanced drivers
sample_0874.jpg,Provides consistent audio for work calls - reliable enough for your needs,Tech,2,Neutral,2,Trust,2,Red,0,Medium,1,Questionable,2,Families,8,Medium,1,Low,2,work calls reliable,$10 off,Subscribe,Headphones,pastel pink headphones velvet ear cushions feel
sample_0875.jpg,A functional option for listening to music - meets basic expectations easily,Tech,2,Neutral,2,Trust,2,Blue,2,High,0,Questionable,2,Investors,6,Low,2,High,0,functional listening music,15% off,,Headphones,over-ear headphones oversized ear cups deep sound
sample_0876.jpg,Expect decent performance from this model - a practical choice for users,Tech,2,Neutral,2,Trust,2,Yellow,6,High,0,Questionable,2,Food Lovers,1,High,0,Medium,1,decent performance practical,,Book Now,Headphones,lightweight travel headphones foldable headband compact
sample_0877.jpg,Feel the energy of your music like never before with these powerful headphones,Tech,2,Positive,0,Excitement,3,Green,3,Low,2,Safe,0,Families,8,High,0,Medium,1,powerful music energy,,Book Now,Headphones,carbon black headphones ambient sound mode sleek
sample_0878.jpg,Experience incredible sound that brings your favorite songs to life right now,Tech,2,Positive,0,Excitement,3,Brown,7,Medium,1,Safe,0,Travelers,5,Medium,1,Medium,1,incredible sound life,10% off,Apply Now,Headphones,neon green gaming headphones illuminated front panel
sample_0879.jpg,Get ready for an audio adventure that will blow your mind today,Tech,2,Positive,0,Excitement,3,White,4,Low,2,Safe,0,Car Enthusiasts,4,Low,2,High,0,audio adventure thrilling,25% off,Subscribe,Headphones,round headphones fabric ear pads vintage style
sample_0880.jpg,Unleash the full potential of your playlist with these thrilling high fidelity cans,Tech,2,Positive,0,Excitement,3,Blue,2,High,0,Safe,0,Professionals,9,Medium,1,High,0,high fidelity playlist,$49.99,Sign Up,Headphones,metallic silver headphones detachable microphone boom stand
sample_0881.jpg,Discover what these advanced headphones can do for your daily audio experience today,Tech,2,Neutral,2,Excitement,3,Yellow,6,Medium,1,Questionable,2,Travelers,5,Low,2,Medium,1,audio sound features,30% off,,Headphones,black over ear headphones on white background
sample_0882.jpg,Explore new sound features with these headphones designed for modern music lovers,Tech,2,Neutral,2,Excitement,3,Brown,7,High,0,Questionable,2,Fashionistas,3,Medium,1,Low,2,music sound design,,Get Started,Headphones,wireless silver headphones with glossy finish filetype:png
sample_0883.jpg,See how these headphones change the way you listen to your favorite tracks,Tech,2,Neutral,2,Excitement,3,Blue,2,Low,2,Questionable,2,Car Enthusiasts,4,High,0,High,0,listening tracks change,$19.99,Book Now,Headphones,foldable headphones with matte black cup covers
sample_0884.jpg,Experience clear sound quality with these new headphones available for you now,Tech,2,Neutral,2,Excitement,3,Yellow,6,High,0,Questionable,2,General,0,High,0,Medium,1,sound quality clear,$499,Order Now,Headphones,compact earbuds with neon green charging case
sample_0885.jpg,Check out the impressive range of these durable headphones for your commute,Tech,2,Neutral,2,Excitement,3,Green,3,Medium,1,Questionable,2,Young Adults,7,Low,2,Low,2,durable commute range,$499,Subscribe,Headphones,studio monitor headphones with large blue drivers
sample_0886.jpg,Find out why everyone is talking about these versatile headphones this season,Tech,2,Neutral,2,Excitement,3,Green,3,Low,2,Questionable,2,Travelers,5,Low,2,Low,2,versatile season talking,,,Headphones,gaming headphones featuring RGB lighting strip
sample_0887.jpg,Try these headphones and hear the difference in your audio playback quality,Tech,2,Neutral,2,Excitement,3,Black,1,High,0,Questionable,2,General,0,Medium,1,Medium,1,difference playback audio,$899,Get Started,Headphones,minimalist white headphones with fabric ear pads
sample_0888.jpg,Learn more about the specific features included in these top rated headphones,Tech,2,Neutral,2,Excitement,3,Green,3,Medium,1,Questionable,2,Tech Enthusiasts,2,Medium,1,Medium,1,specific features rated,$899,Get Started,Headphones,sports Bluetooth headphones with secure ear hooks
sample_0889.jpg,Do not risk hearing damage from low quality headphones - choose safety first,Tech,2,Negative,1,Fear,4,Black,1,Low,2,Unsafe,1,Travelers,5,Low,2,High,0,hearing damage safety,,,Headphones,noise canceling headphones on black foam surface filetype:png
sample_0890.jpg,Avoid the distraction of loose cables - get secure headphones for your run,Tech,2,Negative,1,Fear,4,Black,1,Medium,1,Unsafe,1,Young Adults,7,Medium,1,Medium,1,cables distraction secure,,,Headphones,premium leather headphones with gold metal frame
sample_0891.jpg,Protect your ears from sudden volume blasts with these safe limiting headphones,Tech,2,Negative,1,Fear,4,Blue,2,High,0,Unsafe,1,General,0,Medium,1,Low,2,ears volume safe,$49.99,,Headphones,ultra thin headphones with transparent cable design
sample_0892.jpg,Stop losing your music to bad connections - get reliable headphones now,Tech,2,Negative,1,Fear,4,Brown,7,High,0,Unsafe,1,Food Lovers,1,High,0,High,0,connections reliable music,15% off,Order Now,Headphones,high fidelity headphones with copper speaker cones
sample_0893.jpg,Do not let poor sound quality ruin your favorite album ever again,Tech,2,Negative,1,Fear,4,Grey,5,Low,2,Unsafe,1,Car Enthusiasts,4,Low,2,High,0,sound quality album,$49.99,,Headphones,retro style headphones with wooden ear cups
sample_0894.jpg,Prevent headaches from uncomfortable ear cups - switch to ergonomic design today,Tech,2,Negative,1,Fear,4,Yellow,6,Low,2,Unsafe,1,Professionals,9,High,0,Low,2,headaches ergonomic comfort,$49.99,,Headphones,waterproof headphones with silicone ear tips
sample_0895.jpg,Avoid the embarrassment of loud audio leakage with these noise isolating headphones,Tech,2,Negative,1,Fear,4,Red,0,Low,2,Unsafe,1,Families,8,Medium,1,High,0,leakage noise isolation,$19.99,Buy Now,Headphones,wired headphones with detachable cable and mic
sample_0896.jpg,Do not waste money on weak sound - invest in audio clarity now,Tech,2,Negative,1,Fear,4,Brown,7,Medium,1,Unsafe,1,Tech Enthusiasts,2,Medium,1,Low,2,money invest clarity,10% off,,Headphones,luxury headphones with diamond embellished headband
sample_0897.jpg,Stop risking your equipment with cheap cords - choose durable headphones instead,Tech,2,Negative,1,Fear,4,Black,1,Low,2,Unsafe,1,Tech Enthusiasts,2,Low,2,Low,2,equipment cords durable,$5 off,Apply Now,Headphones,foldable travel headphones in carbon fiber case
sample_0898.jpg,Shield your ears from harsh external noise with these protective listening devices,Tech,2,Negative,1,Fear,4,Grey,5,High,0,Unsafe,1,Investors,6,Medium,1,Low,2,shield ears noise,30% off,,Headphones,headphones on wooden desk soft lighting filetype:png
sample_0899.jpg,Do not settle for muffled vocals - hear every word clearly today,Tech,2,Negative,1,Fear,4,Green,3,Medium,1,Unsafe,1,Food Lovers,1,High,0,High,0,vocals muffled clear,$899,Sign Up,Headphones,ergonomic headphones with memory foam ear cushions
sample_0900.jpg,Avoid silent drops during calls - use headphones with stable connections today,Tech,2,Negative,1,Fear,4,Grey,5,Medium,1,Unsafe,1,Investors,6,Low,2,Low,2,calls drops stable,15% off,,Headphones,studio headphones displayed on black velvet background
sample_0901.jpg,Capture every smile with stunning clarity and make your memories last forever,Tech,2,Positive,0,Joy,0,Yellow,6,Medium,1,Safe,0,Fashionistas,3,High,0,Low,2,smile clarity memories,,Apply Now,Camera,black compact mirrorless camera with lens filetype:png
sample_0902.jpg,Experience the thrill of photography with a camera that loves every shot,Tech,2,Positive,0,Joy,0,Blue,2,High,0,Safe,0,General,0,Medium,1,Low,2,thrill photography shot,$299,Sign Up,Camera,silver DSLR camera body with memory card slot
sample_0903.jpg,Bring your creative vision to life with vibrant colors and sharp details,Tech,2,Positive,0,Joy,0,Black,1,High,0,Safe,0,Food Lovers,1,High,0,Low,2,creative vision colors,50% off,Book Now,Camera,high resolution camera sensor with optical viewfinder
sample_0904.jpg,Freeze time in beautiful high definition and relive your happiest moments today,Tech,2,Positive,0,Joy,0,White,4,High,0,Safe,0,Food Lovers,1,Low,2,Low,2,freeze time definition,10% off,Learn More,Camera,rugged waterproof camera with grip and strap
sample_0905.jpg,Discover the joy of taking perfect pictures every single time you click,Tech,2,Positive,0,Joy,0,Green,3,Medium,1,Safe,0,General,0,High,0,Medium,1,joy pictures click,25% off,Try Now,Camera,compact travel camera featuring built-in flash
sample_0906.jpg,Transform ordinary days into extraordinary art with this powerful and fun camera,Tech,2,Positive,0,Joy,0,Yellow,6,High,0,Safe,0,Investors,6,Medium,1,High,0,transform art powerful,$299,Shop Now,Camera,large LCD screen camera with touchscreen controls
sample_0907.jpg,Share your world with friends through breathtaking images that spark pure happiness,Tech,2,Positive,0,Joy,0,Red,0,Medium,1,Safe,0,Car Enthusiasts,4,Medium,1,Medium,1,share friends images,25% off,Learn More,Camera,camera with fast autofocus and low light performance
sample_0908.jpg,Enjoy the excitement of capturing life as it happens with incredible speed,Tech,2,Positive,0,Joy,0,Red,0,Medium,1,Safe,0,Families,8,Medium,1,Low,2,excitement capturing speed,$9.99,Buy Now,Camera,digital camera with interchangeable lenses kit
sample_0909.jpg,A reliable camera for your daily needs and simple photo capturing tasks,Tech,2,Neutral,2,Joy,0,Brown,7,Low,2,Questionable,2,Fashionistas,3,Low,2,Medium,1,reliable camera daily,$5 off,Sign Up,Camera,camera with dual SD card slots filetype:png
sample_0910.jpg,Get good results for your family albums with this straightforward and easy device,Tech,2,Neutral,2,Joy,0,Brown,7,High,0,Questionable,2,Investors,6,Medium,1,High,0,results albums straightforward,$899,Sign Up,Camera,lightweight camera with carbon fiber body
sample_0911.jpg,Solid performance for casual photography and keeping your visual memories safe,Tech,2,Neutral,2,Joy,0,Blue,2,High,0,Questionable,2,Car Enthusiasts,4,High,0,High,0,solid performance casual,30% off,Book Now,Camera,camera featuring 4K video recording capability
sample_0912.jpg,A practical choice for anyone wanting consistent photos without any hassle,Tech,2,Neutral,2,Joy,0,Grey,5,Medium,1,Questionable,2,Families,8,High,0,Low,2,practical choice consistent,$299,Learn More,Camera,camera with built-in image stabilization system
sample_0913.jpg,Stop missing those perfect shots because of slow focus and bad shutter lag,Tech,2,Negative,1,Anger,1,White,4,Medium,1,Unsafe,1,Car Enthusiasts,4,Low,2,Medium,1,missing shots focus,$299,,Camera,vintage style analog camera with leather strap
sample_0914.jpg,Do not let blurry memories ruin your special moments - switch to clarity,Tech,2,Negative,1,Anger,1,Grey,5,Medium,1,Unsafe,1,Tech Enthusiasts,2,High,0,High,0,blurry memories clarity,$9.99,Shop Now,Camera,camera with 20MP sensor and wide angle lens
sample_0915.jpg,Fed up with heavy equipment that fails you when it matters most,Tech,2,Negative,1,Anger,1,Black,1,High,0,Unsafe,1,General,0,Low,2,Low,2,heavy equipment fails,15% off,Apply Now,Camera,compact point-and-shoot camera with zoom lens
sample_0916.jpg,Stop accepting grainy photos and start demanding the sharp quality you deserve,Tech,2,Negative,1,Anger,1,Blue,2,High,0,Unsafe,1,Fashionistas,3,High,0,Low,2,grainy photos quality,$899,,Camera,camera featuring silent shutter mode filetype:png
sample_0917.jpg,Why settle for washed out colors when you can have vibrant images,Tech,2,Negative,1,Anger,1,Yellow,6,High,0,Unsafe,1,Car Enthusiasts,4,Low,2,Low,2,colors vibrant images,$899,,Camera,mirrorless camera with electronic viewfinder and hotshoe
sample_0918.jpg,Avoid the frustration of missed opportunities - get the speed you need,Tech,2,Negative,1,Anger,1,Yellow,6,High,0,Unsafe,1,Young Adults,7,Medium,1,High,0,frustration opportunities speed,$49.99,,Camera,camera with high-capacity battery and fast charging
sample_0919.jpg,Do not waste another second on cameras that break down too often,Tech,2,Negative,1,Anger,1,Green,3,Medium,1,Unsafe,1,Travelers,5,Low,2,Low,2,waste cameras break,$199,Get Started,Camera,compact action camera with waterproof housing
sample_0920.jpg,Angry about missing the action - upgrade to a camera that keeps up,Tech,2,Negative,1,Anger,1,Black,1,Low,2,Unsafe,1,Fashionistas,3,High,0,Low,2,angry action upgrade,$5 off,Try Now,Camera,professional studio camera with external flash mount
sample_0921.jpg,Tired of missing shots due to slow focus - upgrade your camera today,Tech,2,Neutral,2,Anger,1,Green,3,Medium,1,Questionable,2,Investors,6,Medium,1,High,0,focus upgrade camera,10% off,Get Started,Camera,sleek DSLR camera with matte finish filetype png
sample_0922.jpg,Fed up with blurry photos ruining your memories - demand sharper images now,Tech,2,Neutral,2,Anger,1,Yellow,6,Low,2,Questionable,2,Food Lovers,1,Medium,1,Medium,1,sharp photos memories,$10 off,Try Now,Camera,compact mirrorless camera with ergonomic grip
sample_0923.jpg,Avoid the frustration of dead batteries - get longer life for your shoots,Tech,2,Neutral,2,Anger,1,White,4,High,0,Questionable,2,Travelers,5,Medium,1,Low,2,battery life shoots,,Book Now,Camera,rugged weather sealed camera body with grip
sample_0924.jpg,Stop struggling with complicated settings - choose a camera that is easy to use,Tech,2,Neutral,2,Anger,1,Grey,5,Medium,1,Questionable,2,Car Enthusiasts,4,Medium,1,Low,2,easy settings camera,20% off,Sign Up,Camera,digital camera featuring high resolution sensor
sample_0925.jpg,Count on this durable camera to capture every important moment with total clarity,Tech,2,Positive,0,Trust,2,Blue,2,Low,2,Safe,0,Investors,6,Medium,1,Medium,1,durable clear moments,50% off,Shop Now,Camera,camera with fast autofocus system display
sample_0926.jpg,Built to last and always reliable - trust your photos to this camera,Tech,2,Positive,0,Trust,2,Brown,7,Low,2,Safe,0,Fashionistas,3,High,0,Low,2,reliable trust photos,25% off,Learn More,Camera,camera showcasing large LCD touchscreen filetype png
sample_0927.jpg,Proven performance you can rely on - shoot with confidence in any situation,Tech,2,Positive,0,Trust,2,Green,3,Low,2,Safe,0,Car Enthusiasts,4,Low,2,Medium,1,proven confidence performance,30% off,Shop Now,Camera,camera with bright interchangeable lens mount
sample_0928.jpg,A camera you can trust for consistent high quality results every single time,Tech,2,Positive,0,Trust,2,Yellow,6,High,0,Safe,0,Travelers,5,Medium,1,Medium,1,consistent quality trust,$19.99,Shop Now,Camera,camera featuring long lasting battery pack
sample_0929.jpg,Depend on precision engineering for sharp photos - never miss a shot again,Tech,2,Positive,0,Trust,2,Yellow,6,Low,2,Safe,0,Travelers,5,Medium,1,Low,2,precision sharp engineering,,Get Started,Camera,camera with built in flash diffuser
sample_0930.jpg,Trust the camera that professionals use for its unmatched durability and crystal clarity,Tech,2,Positive,0,Trust,2,Red,0,High,0,Safe,0,Travelers,5,Medium,1,Low,2,professional durability clarity,,Get Started,Camera,camera with sturdy magnesium alloy chassis
sample_0931.jpg,Experience peace of mind with a camera that works perfectly every single time,Tech,2,Positive,0,Trust,2,Yellow,6,High,0,Safe,0,Investors,6,High,0,Low,2,peace mind works,25% off,Buy Now,Camera,high end camera with crystal clear viewfinder
sample_0932.jpg,Reliable performance for all your adventures - this camera never lets you down,Tech,2,Positive,0,Trust,2,Brown,7,High,0,Safe,0,Car Enthusiasts,4,Medium,1,Medium,1,adventures reliable performance,20% off,Order Now,Camera,camera offering precise manual control dials
sample_0933.jpg,Basic functionality you can count on - this camera takes decent photos daily,Tech,2,Neutral,2,Trust,2,Yellow,6,Medium,1,Questionable,2,Travelers,5,Medium,1,High,0,basic functionality daily,30% off,Order Now,Camera,camera displaying ultra wide angle lens attachment
sample_0934.jpg,A standard option for reliable everyday shooting - get the job done well,Tech,2,Neutral,2,Trust,2,Red,0,Medium,1,Questionable,2,Car Enthusiasts,4,High,0,Medium,1,standard option reliable,$49.99,,Camera,compact travel camera with lightweight design
sample_0935.jpg,Consistent and simple performance - a solid camera for your basic photography needs,Tech,2,Neutral,2,Trust,2,White,4,Medium,1,Questionable,2,Fashionistas,3,Medium,1,Low,2,consistent simple solid,$10 off,Try Now,Camera,camera featuring dual card slots for storage
sample_0936.jpg,Factual and trustworthy specs - know exactly what you get with this model,Tech,2,Neutral,2,Trust,2,Black,1,Low,2,Questionable,2,Tech Enthusiasts,2,Low,2,High,0,factual specs trustworthy,$29.99,Book Now,Camera,camera with anti‑glare LCD screen filetype png
sample_0937.jpg,Capture the thrill of the moment with this blazing fast high tech camera,Tech,2,Positive,0,Excitement,3,Grey,5,High,0,Safe,0,Tech Enthusiasts,2,Medium,1,Medium,1,thrill fast tech,15% off,Learn More,Camera,camera showing sleek carbon fiber finish
sample_0938.jpg,Feel the rush of creativity with features that make shooting absolutely incredible,Tech,2,Positive,0,Excitement,3,Brown,7,Medium,1,Safe,0,Fashionistas,3,Medium,1,Medium,1,creativity rush incredible,$199,Book Now,Camera,camera with built‑in Wi‑Fi connectivity icon
