image_path,text,theme,theme_num,sentiment,sentiment_num,emotion,emotion_num,dominant_colour,dominant_colour_num,attention_score,attention_score_num,trust_safety,trust_safety_num,del1,target_audience_num,predicted_ctr,predicted_ctr_num,likelihood_shares,likelihood_shares_num,keywords,del2,del3,object_detected,img_desc,target_audience
sample_0314.jpg,Why settle for artificial flavors when you can have the real thing right now,Food,0,Negative,1,Anger,1,Green,3,Low,2,Unsafe,1,Travelers,5,Medium,1,Medium,1,artificial flavors real,50% off,,Juice,fresh watermelon juice served in mason jar,Juice Lovers
sample_0315.jpg,Do not put up with bland drinks that taste like chemicals ever again today,Food,0,Negative,1,Anger,1,White,4,Low,2,Unsafe,1,Investors,6,Low,2,Low,2,bland drinks chemicals,25% off,,Juice,chilled coconut water and juice blend,Juice Lovers
sample_0316.jpg,Say goodbye to disappointing beverages full of sugar and switch to pure quality juice,Food,0,Negative,1,Anger,1,Red,0,Low,2,Unsafe,1,Fashionistas,3,High,0,Medium,1,disappointing sugar quality,$299,,Juice,rustic metal jug holding deep red juice,Juice Lovers
sample_0317.jpg,Stop drinking junk that ruins your health and choose a fresh natural alternative instead,Food,0,Negative,1,Anger,1,Black,1,Low,2,Unsafe,1,Fashionistas,3,Medium,1,Medium,1,junk health alternative,,,Juice,glass of papaya juice with floating pulp,Juice Lovers
sample_0318.jpg,Fed up with watery juices that promise flavor but deliver absolutely nothing at all,Food,0,Negative,1,Anger,1,Green,3,Low,2,Unsafe,1,Young Adults,7,Medium,1,High,0,watery juices flavor,20% off,Buy Now,Juice,layered juice cocktail with colorful fruit slices,Juice Lovers
sample_0319.jpg,Avoid the fake stuff and get the genuine flavor you deserve in every bottle,Food,0,Negative,1,Anger,1,Green,3,Low,2,Unsafe,1,Families,8,Low,2,Low,2,fake stuff genuine,$199,,Juice,cold berry smoothie style juice in glass,Juice Lovers
sample_0320.jpg,Tired of overpriced drinks full of preservatives - try our honest and fresh juice today,Food,0,Negative,1,Anger,1,White,4,Low,2,Unsafe,1,General,0,Medium,1,High,0,overpriced preservatives honest,,,Juice,glass of clear cucumber juice with mint,Juice Lovers
sample_0321.jpg,Tired of watery juice that tastes like nothing - switch to real fruit flavor,Food,0,Neutral,2,Anger,1,Yellow,6,Medium,1,Questionable,2,Professionals,9,Medium,1,High,0,real fruit flavor,30% off,Buy Now,Juice,fresh orange juice glass bright filetype:png,Juice Lovers
sample_0322.jpg,Stop wasting money on sugary water - find a better option for breakfast,Food,0,Neutral,2,Anger,1,Black,1,Medium,1,Questionable,2,Car Enthusiasts,4,Low,2,High,0,better breakfast option,,Sign Up,Juice,cold apple juice bottle with droplets,Juice Lovers
sample_0323.jpg,Frustrated with pulp in your drink - try a smoother blend today,Food,0,Neutral,2,Anger,1,Blue,2,Low,2,Questionable,2,Car Enthusiasts,4,High,0,High,0,smoother juice blend,$19.99,Book Now,Juice,transparent grapefruit juice poured over ice,Juice Lovers
sample_0324.jpg,Annoyed by drinks that spoil fast - choose a shelf stable option now,Food,0,Neutral,2,Anger,1,White,4,Medium,1,Questionable,2,Fashionistas,3,Medium,1,High,0,shelf stable drink,50% off,Subscribe,Juice,vibrant mixed berry juice in clear glass,Juice Lovers
sample_0325.jpg,Trust in every glass for natural ingredients you can actually pronounce,Food,0,Positive,0,Trust,2,Grey,5,Low,2,Safe,0,Food Lovers,1,Low,2,High,0,natural ingredients trust,$14.99,Try Now,Juice,fresh squeezed carrot juice in mason jar,Juice Lovers
sample_0326.jpg,A consistent flavor you know and love for the whole family,Food,0,Positive,0,Trust,2,Black,1,Low,2,Safe,0,Fashionistas,3,Medium,1,Medium,1,consistent family flavor,$19.99,Buy Now,Juice,bright tropical juice with pineapple slices filetype:png,Juice Lovers
sample_0327.jpg,Made with real fruit and nothing else - a brand you believe in,Food,0,Positive,0,Trust,2,Green,3,High,0,Safe,0,Professionals,9,High,0,High,0,real fruit brand,,Learn More,Juice,cold lemon juice splash beside citrus wedges,Juice Lovers
sample_0328.jpg,Start your day with a drink that always delivers on quality,Food,0,Positive,0,Trust,2,Green,3,Medium,1,Safe,0,Tech Enthusiasts,2,High,0,Medium,1,daily quality drink,50% off,Shop Now,Juice,green spinach juice in glass with straw,Juice Lovers
sample_0329.jpg,Pure juice from a source you can trust completely every morning,Food,0,Positive,0,Trust,2,Blue,2,Medium,1,Safe,0,Car Enthusiasts,4,Low,2,Medium,1,trusted morning juice,30% off,Learn More,Juice,clear watermelon juice with pink rind,Juice Lovers
sample_0330.jpg,Reliable freshness guaranteed in every bottle - enjoy a healthy treat,Food,0,Positive,0,Trust,2,Blue,2,Low,2,Safe,0,Young Adults,7,Low,2,Medium,1,reliable fresh bottle,10% off,Shop Now,Juice,frothy mango juice poured into crystal cup,Juice Lovers
sample_0331.jpg,Honest ingredients listed clearly - drink the good stuff without worry,Food,0,Positive,0,Trust,2,Yellow,6,Low,2,Safe,0,General,0,Low,2,High,0,honest ingredients drink,20% off,Shop Now,Juice,vivid red beet juice in simple bottle,Juice Lovers
sample_0332.jpg,Count on this juice for the perfect start to your busy day,Food,0,Positive,0,Trust,2,Black,1,High,0,Safe,0,Tech Enthusiasts,2,Low,2,High,0,perfect busy day,10% off,Shop Now,Juice,sparkling citrus blend juice with bubbles,Juice Lovers
sample_0333.jpg,A standard choice for your daily fruit intake - reliable and simple,Food,0,Neutral,2,Trust,2,Yellow,6,Low,2,Questionable,2,Families,8,High,0,Low,2,standard daily fruit,50% off,,Juice,cool cucumber juice served with mint leaves,Juice Lovers
sample_0334.jpg,Contains vitamins you need with a taste that is consistent daily,Food,0,Neutral,2,Trust,2,Red,0,Low,2,Questionable,2,Professionals,9,Low,2,Low,2,vitamins daily taste,25% off,,Juice,rich blueberry juice in stacked glass jars,Juice Lovers
sample_0335.jpg,This option provides basic nutrition in a format you can trust,Food,0,Neutral,2,Trust,2,Brown,7,Low,2,Questionable,2,Professionals,9,High,0,High,0,basic nutrition option,$99,Order Now,Juice,transparent pear juice with sliced fruit filetype:png,Juice Lovers
sample_0336.jpg,A straightforward juice option for those who value consistency over hype,Food,0,Neutral,2,Trust,2,Red,0,Low,2,Questionable,2,General,0,Medium,1,Low,2,straightforward juice option,,Apply Now,Juice,bright sunrise orange juice bottle on wood,Juice Lovers
sample_0337.jpg,Wake up your taste buds with an explosion of fruity flavor today,Food,0,Positive,0,Excitement,3,Green,3,Low,2,Safe,0,Travelers,5,High,0,Low,2,explosion fruity flavor,$10 off,Learn More,Juice,iced cranberry juice with ice cubes,Juice Lovers
sample_0338.jpg,Experience the ultimate rush of natural energy with every delicious sip,Food,0,Positive,0,Excitement,3,Red,0,High,0,Safe,0,Families,8,Medium,1,Low,2,natural energy rush,30% off,Shop Now,Juice,pure pineapple juice in clear disposable cup,Juice Lovers
sample_0339.jpg,Get ready for the freshest taste sensation of the entire year,Food,0,Positive,0,Excitement,3,Black,1,Low,2,Safe,0,Car Enthusiasts,4,Low,2,Low,2,freshest taste sensation,$14.99,Buy Now,Juice,vivid kiwi juice splash against white background,Juice Lovers
sample_0340.jpg,Unleash the power of nature with a vibrant blend you will love,Food,0,Positive,0,Excitement,3,Grey,5,High,0,Safe,0,Families,8,Medium,1,High,0,power nature blend,15% off,Book Now,Juice,fresh grapefruit juice with zest garnish filetype:png,Juice Lovers
sample_0341.jpg,Discover new juice blends worth trying for a fresh taste experience today,Food,0,Neutral,2,Excitement,3,Yellow,6,Low,2,Questionable,2,Tech Enthusiasts,2,Medium,1,Low,2,new juice blends,50% off,Shop Now,Juice,clear glass of orange juice with ice,Juice Lovers
sample_0342.jpg,See what makes this juice blend popular among many health conscious people,Food,0,Neutral,2,Excitement,3,Yellow,6,Low,2,Questionable,2,Tech Enthusiasts,2,Medium,1,High,0,popular juice blend,50% off,Book Now,Juice,tall bottle of cold green apple juice,Juice Lovers
sample_0343.jpg,Explore a variety of juice flavors that might surprise your taste buds,Food,0,Neutral,2,Excitement,3,Yellow,6,High,0,Questionable,2,Investors,6,Low,2,Medium,1,juice flavors variety,10% off,Sign Up,Juice,fresh sliced strawberries beside strawberry juice,Juice Lovers
sample_0344.jpg,Find a new favorite juice flavor to add to your daily routine,Food,0,Neutral,2,Excitement,3,Blue,2,High,0,Questionable,2,Young Adults,7,Medium,1,Medium,1,favorite juice flavor,25% off,Subscribe,Juice,vibrant yellow mango juice in glass jar,Juice Lovers
sample_0345.jpg,Check out these unique juice combinations for something different this afternoon,Food,0,Neutral,2,Excitement,3,Blue,2,Medium,1,Questionable,2,Investors,6,High,0,Low,2,unique juice combinations,10% off,Learn More,Juice,hand holding chilled blueberry juice with straw,Juice Lovers
sample_0346.jpg,Taste the difference that fresh ingredients make in this popular juice blend,Food,0,Neutral,2,Excitement,3,Black,1,Low,2,Questionable,2,Tech Enthusiasts,2,Medium,1,High,0,fresh ingredients taste,$10 off,Order Now,Juice,closeup of frothy tropical fruit juice splash,Juice Lovers
sample_0347.jpg,Consider trying this new juice flavor for your next morning beverage choice,Food,0,Neutral,2,Excitement,3,Grey,5,High,0,Questionable,2,Travelers,5,Low,2,High,0,new juice flavor,,Try Now,Juice,rustic wooden table with mixed fruit juices,Juice Lovers
sample_0348.jpg,Learn why so many people are switching to this refreshing juice option,Food,0,Neutral,2,Excitement,3,Green,3,High,0,Questionable,2,Young Adults,7,Medium,1,Medium,1,refreshing juice option,$29.99,Sign Up,Juice,iced citrus juice pitcher with lemon wedges,Juice Lovers
sample_0349.jpg,Do not risk your health with hidden sugars found in cheap juice drinks,Food,0,Negative,1,Fear,4,Yellow,6,Medium,1,Unsafe,1,Fashionistas,3,Low,2,High,0,hidden sugars health,$29.99,,Juice,transparent bottle of carrot juice with label,Juice Lovers
sample_0350.jpg,Protect your body from harmful additives often lurking in processed juice brands,Food,0,Negative,1,Fear,4,Grey,5,High,0,Unsafe,1,Travelers,5,Low,2,Medium,1,harmful additives body,15% off,Buy Now,Juice,smoothie style pineapple juice with pulp,Juice Lovers
sample_0351.jpg,Avoid juice loaded with artificial preservatives that could harm your long term health,Food,0,Negative,1,Fear,4,Brown,7,Medium,1,Unsafe,1,General,0,Low,2,Medium,1,artificial preservatives avoid,$499,,Juice,glass of beetroot juice with mint garnish,Juice Lovers
sample_0352.jpg,Stop drinking juice full of unknown chemicals before it affects your wellbeing,Food,0,Negative,1,Fear,4,Yellow,6,Medium,1,Unsafe,1,Fashionistas,3,Medium,1,Medium,1,unknown chemicals drinking,,,Juice,cold smoothie bowl topped with kiwi juice drizzle,Juice Lovers
sample_0353.jpg,Be careful of juice brands that hide excessive sugar levels in every bottle,Food,0,Negative,1,Fear,4,Red,0,Low,2,Unsafe,1,Professionals,9,Medium,1,Medium,1,excessive sugar brands,15% off,Try Now,Juice,organic farm fresh apple juice in carton,Juice Lovers
sample_0354.jpg,Do not consume fake juice products that lack any real nutritional value,Food,0,Negative,1,Fear,4,Black,1,Medium,1,Unsafe,1,General,0,Medium,1,Medium,1,fake juice products,$10 off,Apply Now,Juice,vintage glass of red grape juice with ice,Juice Lovers
sample_0355.jpg,Safeguard your family from the dangers of unpasteurized juices sold in stores,Food,0,Negative,1,Fear,4,Brown,7,Medium,1,Unsafe,1,Food Lovers,1,High,0,High,0,unpasteurized juices safety,30% off,Order Now,Juice,summer picnic setup with watermelon juice pitcher,Juice Lovers
sample_0356.jpg,Watch out for expired juice products that could cause serious illness today,Food,0,Negative,1,Fear,4,Red,0,Medium,1,Unsafe,1,Travelers,5,Medium,1,Medium,1,expired juice illness,20% off,,Juice,minimalist white background bottle of coconut water,Juice Lovers
sample_0357.jpg,Think twice before buying juice with ingredients you cannot even pronounce safely,Food,0,Negative,1,Fear,4,White,4,Low,2,Unsafe,1,Fashionistas,3,Low,2,High,0,ingredients buying safety,$5 off,,Juice,closeup of sparkling pear juice bubbles,Juice Lovers
sample_0358.jpg,Prevent health issues by avoiding juice concentrates with high pesticide residues,Food,0,Negative,1,Fear,4,White,4,Low,2,Unsafe,1,Families,8,High,0,Medium,1,health issues pesticides,20% off,,Juice,clear plastic cup filled with raspberry juice,Juice Lovers
sample_0359.jpg,Are you aware of the bacteria risks found in unrefrigerated juice displays,Food,0,Negative,1,Fear,4,Black,1,Low,2,Unsafe,1,Fashionistas,3,Low,2,High,0,bacteria risks displays,25% off,,Juice,cold pressed green juice in stainless steel flask,Juice Lovers
sample_0360.jpg,Do not let sugary juice drinks ruin your diet and health goals,Food,0,Negative,1,Fear,4,White,4,Medium,1,Unsafe,1,Car Enthusiasts,4,Medium,1,Low,2,sugary juice diet,25% off,,Juice,glass of tropical passion fruit juice sunrise,Juice Lovers
sample_0361.jpg,Carry your essentials in style and feel the joy of fashion every day,Fashion,1,Positive,0,Joy,0,Blue,2,Medium,1,Safe,0,Fashionistas,3,Medium,1,Low,2,fashion bag style,$99,Apply Now,Bag,leather tote bag with gold hardware,Bag Enthusiasts
sample_0362.jpg,Discover the perfect bag that brings a smile to your face instantly,Fashion,1,Positive,0,Joy,0,Black,1,Medium,1,Safe,0,Young Adults,7,Low,2,High,0,perfect bag smile,$9.99,Learn More,Bag,black canvas crossbody bag zippered,Bag Enthusiasts
sample_0363.jpg,Elevate your outfit with a stunning bag that radiates pure happiness,Fashion,1,Positive,0,Joy,0,Blue,2,Medium,1,Safe,0,Professionals,9,Low,2,Low,2,outfit stunning bag,$19.99,Try Now,Bag,structured satchel bag with brass handles,Bag Enthusiasts
sample_0364.jpg,Fall in love with this gorgeous bag designed for your ultimate joy,Fashion,1,Positive,0,Joy,0,Grey,5,Low,2,Safe,0,General,0,Medium,1,High,0,love gorgeous bag,$5 off,Sign Up,Bag,rounded leather handbag with magnetic closure,Bag Enthusiasts
sample_0365.jpg,Experience true delight with a chic bag that complements your look perfectly,Fashion,1,Positive,0,Joy,0,White,4,Medium,1,Safe,0,General,0,Low,2,Low,2,chic bag delight,$499,Get Started,Bag,minimalist nylon backpack with padded straps,Bag Enthusiasts
sample_0366.jpg,Make every moment brighter with this vibrant and stylish new handbag,Fashion,1,Positive,0,Joy,0,Brown,7,Medium,1,Safe,0,Food Lovers,1,Medium,1,Medium,1,vibrant stylish handbag,$499,Get Started,Bag,vintage suede clutch purse with chain,Bag Enthusiasts
sample_0367.jpg,Find your new favorite bag and let your style shine bright today,Fashion,1,Positive,0,Joy,0,Brown,7,Medium,1,Safe,0,Travelers,5,Low,2,Low,2,favorite bag shine,15% off,Book Now,Bag,large tote bag with ribbed texture filetype:png,Bag Enthusiasts
sample_0368.jpg,Add a splash of color and fun to your wardrobe with this bag,Fashion,1,Positive,0,Joy,0,Black,1,Medium,1,Safe,0,General,0,Medium,1,Medium,1,color fun wardrobe,15% off,Order Now,Bag,compact leather crossbody bag gold accents,Bag Enthusiasts
sample_0369.jpg,A simple bag for everyday use that offers a pleasant carrying experience,Fashion,1,Neutral,2,Joy,0,Grey,5,Low,2,Questionable,2,Investors,6,Low,2,Medium,1,simple bag everyday,$199,Order Now,Bag,woven straw beach bag with leather strap,Bag Enthusiasts
sample_0370.jpg,This reliable bag provides a decent amount of space for your daily items,Fashion,1,Neutral,2,Joy,0,Black,1,Medium,1,Questionable,2,Young Adults,7,High,0,High,0,reliable bag space,15% off,Try Now,Bag,metallic fringe shoulder bag evening style,Bag Enthusiasts
sample_0371.jpg,Enjoy a basic functional bag that meets your standard needs without fuss,Fashion,1,Neutral,2,Joy,0,Grey,5,Low,2,Questionable,2,Travelers,5,Medium,1,Low,2,basic functional bag,$499,Buy Now,Bag,soft suede bucket bag with drawstring,Bag Enthusiasts
sample_0372.jpg,Get a standard bag that works well for your regular daily activities,Fashion,1,Neutral,2,Joy,0,Brown,7,Low,2,Questionable,2,Families,8,High,0,Medium,1,standard bag regular,15% off,Apply Now,Bag,clear PVC tote bag with mesh lining,Bag Enthusiasts
sample_0373.jpg,Stop wasting money on bags that break easily - choose durable quality now,Fashion,1,Negative,1,Anger,1,Black,1,Low,2,Unsafe,1,Fashionistas,3,Medium,1,Low,2,wasting money durable,$99,Subscribe,Bag,double zip leather backpack urban design,Bag Enthusiasts
sample_0374.jpg,Are you sick of zippers that stick - switch to a bag that works,Fashion,1,Negative,1,Anger,1,Yellow,6,High,0,Unsafe,1,Investors,6,Medium,1,High,0,zippers stick switch,,Shop Now,Bag,monogram canvas tote bag with leather handles,Bag Enthusiasts
sample_0375.jpg,Do not settle for cheap materials that fall apart - demand a better bag,Fashion,1,Negative,1,Anger,1,Blue,2,Low,2,Unsafe,1,Investors,6,Medium,1,Low,2,cheap materials better,,,Bag,geometric patterned clutch purse pastel colors,Bag Enthusiasts
sample_0376.jpg,Frustrated by straps that snap - get a bag built to last forever,Fashion,1,Negative,1,Anger,1,Green,3,Low,2,Unsafe,1,Food Lovers,1,Low,2,Low,2,frustrated straps snap,,,Bag,high gloss patent leather handbag sleek,Bag Enthusiasts
sample_0377.jpg,Avoid the annoyance of handles ripping off - buy a sturdy bag today,Fashion,1,Negative,1,Anger,1,Brown,7,Low,2,Unsafe,1,Young Adults,7,High,0,High,0,annoyance handles ripping,30% off,,Bag,rustic denim satchel bag with metal buckles,Bag Enthusiasts
sample_0378.jpg,Stop carrying ugly bags that ruin your look - find style that lasts,Fashion,1,Negative,1,Anger,1,Black,1,High,0,Unsafe,1,Fashionistas,3,High,0,High,0,ugly bags style,30% off,Book Now,Bag,minimalist black leather wallet bag,Bag Enthusiasts
sample_0379.jpg,Fed up with cluttered purses - organize your life with a smart bag,Fashion,1,Negative,1,Anger,1,Blue,2,Medium,1,Unsafe,1,General,0,High,0,Low,2,cluttered purses organize,$5 off,,Bag,reinforced nylon travel duffel bag filetype:png,Bag Enthusiasts
sample_0380.jpg,Reject poor craftsmanship that lets you down - upgrade to a solid bag,Fashion,1,Negative,1,Anger,1,Grey,5,High,0,Unsafe,1,Tech Enthusiasts,2,Low,2,High,0,poor craftsmanship upgrade,,,Bag,soft silk evening clutch with crystal,Bag Enthusiasts
sample_0381.jpg,Fed up with broken straps - this bag handles the weight just fine,Fashion,1,Neutral,2,Anger,1,Red,0,Low,2,Questionable,2,Young Adults,7,Low,2,Medium,1,broken straps weight,,Try Now,Bag,black leather tote bag reinforced handles filetype png,Bag Enthusiasts
sample_0382.jpg,Tired of small pockets that hold nothing - try this roomy design instead,Fashion,1,Neutral,2,Anger,1,White,4,Medium,1,Questionable,2,Families,8,Medium,1,Medium,1,small pockets roomy,$99,,Bag,grey canvas backpack multiple zip pockets filetype png,Bag Enthusiasts
sample_0383.jpg,Annoyed by flimsy material - choose a bag that lasts longer than others,Fashion,1,Neutral,2,Anger,1,Brown,7,Low,2,Questionable,2,Food Lovers,1,High,0,High,0,flimsy material lasts,$19.99,Learn More,Bag,brown nylon messenger bag durable stitching filetype png,Bag Enthusiasts
sample_0384.jpg,Sick of zippers getting stuck - this bag opens and closes smoothly,Fashion,1,Neutral,2,Anger,1,Blue,2,High,0,Questionable,2,Tech Enthusiasts,2,Low,2,Low,2,zippers stuck smoothly,25% off,Sign Up,Bag,blue polyester duffel bag zipper closure filetype png,Bag Enthusiasts
sample_0385.jpg,A bag you can rely on for years - quality you can see,Fashion,1,Positive,0,Trust,2,White,4,Low,2,Safe,0,Professionals,9,Low,2,High,0,rely on quality,$10 off,Order Now,Bag,tan leather satchel classic design simple hardware,Bag Enthusiasts
sample_0386.jpg,Trust in a classic design that works - simple and strong everyday,Fashion,1,Positive,0,Trust,2,Yellow,6,Low,2,Safe,0,Families,8,Medium,1,Low,2,classic design strong,20% off,Get Started,Bag,dark brown leather backpack reinforced seams strong straps,Bag Enthusiasts
sample_0387.jpg,Keep your valuables safe and sound - security you can count on,Fashion,1,Positive,0,Trust,2,Green,3,Medium,1,Safe,0,Professionals,9,High,0,Medium,1,safe security count,$14.99,Buy Now,Bag,black zippered clutch interior pocket security filetype png,Bag Enthusiasts
sample_0388.jpg,Made with honest materials for honest wear - a true companion daily,Fashion,1,Positive,0,Trust,2,Blue,2,High,0,Safe,0,Travelers,5,Medium,1,Low,2,honest materials companion,$299,Buy Now,Bag,olive canvas crossbody bag minimal hardware simple stitching,Bag Enthusiasts
sample_0389.jpg,Sturdy construction meets timeless style - dependability in every single stitch,Fashion,1,Positive,0,Trust,2,Blue,2,Low,2,Safe,0,Young Adults,7,Low,2,Low,2,sturdy construction dependability,$19.99,Order Now,Bag,maroon suede backpack timeless stitched detailing filetype png,Bag Enthusiasts
sample_0390.jpg,Your essentials stay protected - the bag that never lets you down,Fashion,1,Positive,0,Trust,2,Grey,5,Medium,1,Safe,0,Young Adults,7,Low,2,Medium,1,essentials protected down,10% off,Book Now,Bag,charcoal grey tote bag reinforced base waterproof fabric,Bag Enthusiasts
sample_0391.jpg,Designed for daily wear and tear - toughness you can trust implicitly,Fashion,1,Positive,0,Trust,2,Black,1,Low,2,Safe,0,Investors,6,Medium,1,High,0,daily wear toughness,$29.99,Shop Now,Bag,khaki canvas rucksack heavy duty straps rugged finish,Bag Enthusiasts
sample_0392.jpg,Experience reliable quality that lasts - a smart choice for your needs,Fashion,1,Positive,0,Trust,2,Yellow,6,High,0,Safe,0,Young Adults,7,High,0,Medium,1,reliable quality smart,,Learn More,Bag,navy blue leather briefcase polished hardware sleek lines,Bag Enthusiasts
sample_0393.jpg,Standard design for everyday use - this bag holds items as expected,Fashion,1,Neutral,2,Trust,2,Green,3,Low,2,Questionable,2,Professionals,9,Medium,1,Low,2,standard design everyday,15% off,Shop Now,Bag,beige woven handbag structured shape simple clasp,Bag Enthusiasts
sample_0394.jpg,Basic function for your daily routine - a bag that does the job,Fashion,1,Neutral,2,Trust,2,Brown,7,High,0,Questionable,2,Families,8,High,0,Medium,1,basic function routine,30% off,Shop Now,Bag,emerald green vinyl clutch smooth surface minimalist design,Bag Enthusiasts
sample_0395.jpg,Adequate space for your essentials - straightforward storage when you need it,Fashion,1,Neutral,2,Trust,2,Blue,2,Medium,1,Questionable,2,Car Enthusiasts,4,High,0,Low,2,adequate space storage,50% off,Subscribe,Bag,rust orange leather backpack interior compartments filetype png,Bag Enthusiasts
sample_0396.jpg,Common features you recognize - this bag performs just like the others,Fashion,1,Neutral,2,Trust,2,Yellow,6,High,0,Questionable,2,Fashionistas,3,High,0,High,0,common features performs,,,Bag,white synthetic travel bag telescoping handle durable wheels,Bag Enthusiasts
sample_0397.jpg,Unleash your style with this stunning new bag - turn heads everywhere,Fashion,1,Positive,0,Excitement,3,Grey,5,High,0,Safe,0,Fashionistas,3,Medium,1,High,0,style stunning heads,$19.99,Get Started,Bag,red patent leather bag gold hardware filetype png,Bag Enthusiasts
sample_0398.jpg,Get the look everyone wants - this bold bag is pure fire,Fashion,1,Positive,0,Excitement,3,Grey,5,Medium,1,Safe,0,Fashionistas,3,Medium,1,High,0,look bold fire,$99,Book Now,Bag,purple distressed denim crossbody bag frayed edges,Bag Enthusiasts
sample_0399.jpg,Feel the rush of a fresh look - grab this trendy bag now,Fashion,1,Positive,0,Excitement,3,Blue,2,Low,2,Safe,0,Food Lovers,1,Medium,1,Medium,1,rush fresh trendy,$29.99,Order Now,Bag,silver metallic clutch reflective surface sleek profile,Bag Enthusiasts
sample_0400.jpg,Prepare for compliments with this chic accessory - excitement in every step,Fashion,1,Positive,0,Excitement,3,Blue,2,Medium,1,Safe,0,Young Adults,7,Medium,1,High,0,compliments chic accessory,$14.99,Learn More,Bag,golden woven basket bag natural fibers open top,Bag Enthusiasts
sample_0401.jpg,Discover the practical design features of this new daily bag collection now,Fashion,1,Neutral,2,Excitement,3,Brown,7,Low,2,Questionable,2,Fashionistas,3,Low,2,Low,2,practical design features collection,$29.99,Learn More,Bag,sleek black leather daily bag filetype png,Bag Enthusiasts
sample_0402.jpg,Explore the latest functional storage options in these modern carry all bags,Fashion,1,Neutral,2,Excitement,3,Red,0,Medium,1,Questionable,2,Tech Enthusiasts,2,Medium,1,Medium,1,functional storage options modern,$499,Sign Up,Bag,modern canvas commuter bag multiple pockets filetype png,Bag Enthusiasts
sample_0403.jpg,See what makes this versatile bag a great choice for your needs,Fashion,1,Neutral,2,Excitement,3,Black,1,High,0,Questionable,2,General,0,Low,2,Medium,1,versatile bag choice needs,$9.99,,Bag,versatile gray nylon travel bag zip closure,Bag Enthusiasts
sample_0404.jpg,Check out the clean lines and smart pockets on this tote bag,Fashion,1,Neutral,2,Excitement,3,Brown,7,Medium,1,Questionable,2,Food Lovers,1,High,0,High,0,clean lines smart pockets,50% off,Book Now,Bag,minimalist tan tote bag structured silhouette,Bag Enthusiasts
sample_0405.jpg,Find out why everyone is talking about this durable travel bag design,Fashion,1,Neutral,2,Excitement,3,Black,1,High,0,Questionable,2,Investors,6,Medium,1,Medium,1,durable travel bag design,50% off,Shop Now,Bag,durable polycarbonate travel bag reinforced corners,Bag Enthusiasts
sample_0406.jpg,Take a look at the innovative straps and sturdy base of this,Fashion,1,Neutral,2,Excitement,3,Black,1,Medium,1,Questionable,2,Fashionistas,3,High,0,High,0,innovative straps sturdy base,$49.99,Subscribe,Bag,innovative strap system ergonomic backpack filetype png,Bag Enthusiasts
sample_0407.jpg,Learn more about the water resistant material used in this stylish bag,Fashion,1,Neutral,2,Excitement,3,Brown,7,Low,2,Questionable,2,Professionals,9,Low,2,Low,2,water resistant material stylish,$10 off,Learn More,Bag,water resistant waxed canvas messenger bag,Bag Enthusiasts
sample_0408.jpg,View the detailed interior layout of this popular commuter bag right now,Fashion,1,Neutral,2,Excitement,3,Grey,5,Medium,1,Questionable,2,Professionals,9,High,0,Low,2,detailed interior layout commuter,$5 off,Buy Now,Bag,spacious interior layout commuter backpack black,Bag Enthusiasts
sample_0409.jpg,Do not lose your valuables with a broken zipper - buy quality now,Fashion,1,Negative,1,Fear,4,Grey,5,Medium,1,Unsafe,1,Fashionistas,3,Medium,1,Medium,1,broken zipper quality now,$5 off,,Bag,heavy duty zipper steel reinforced travel bag,Bag Enthusiasts
sample_0410.jpg,Stop risking theft with an easy to open bag - secure yours today,Fashion,1,Negative,1,Fear,4,White,4,High,0,Unsafe,1,Investors,6,Medium,1,Medium,1,risk theft secure bag,$49.99,Book Now,Bag,secure anti theft lockable crossbody bag,Bag Enthusiasts
sample_0411.jpg,Avoid the embarrassment of a ripped strap in public - upgrade your bag,Fashion,1,Negative,1,Fear,4,Black,1,High,0,Unsafe,1,Young Adults,7,Medium,1,High,0,ripped strap embarrassment upgrade,,,Bag,reinforced strap break proof bag,Bag Enthusiasts
sample_0412.jpg,Do not let rain ruin your belongings - get a waterproof bag immediately,Fashion,1,Negative,1,Fear,4,Blue,2,Medium,1,Unsafe,1,Travelers,5,High,0,Low,2,rain ruin belongings waterproof,$899,,Bag,waterproof rainproof nylon backpack forest green,Bag Enthusiasts
sample_0413.jpg,Protect your back from strain with a poorly designed bag - switch now,Fashion,1,Negative,1,Fear,4,Yellow,6,High,0,Unsafe,1,Young Adults,7,High,0,Low,2,back strain poor design,$19.99,,Bag,ergonomic padded shoulder strap backpack,Bag Enthusiasts
sample_0414.jpg,Stop carrying heavy bags that hurt your shoulders - choose ergonomic support,Fashion,1,Negative,1,Fear,4,Grey,5,Low,2,Unsafe,1,Young Adults,7,High,0,High,0,heavy bags hurt shoulders,15% off,Apply Now,Bag,lightweight breathable mesh travel bag,Bag Enthusiasts
sample_0415.jpg,Do not get caught with a dirty bag - choose easy clean fabrics,Fashion,1,Negative,1,Fear,4,Blue,2,High,0,Unsafe,1,Young Adults,7,High,0,High,0,dirty bag easy clean,,,Bag,easy clean stain resistant fabric tote,Bag Enthusiasts
sample_0416.jpg,Prevent losing your phone in a deep disorganized pocket - buy organized bags,Fashion,1,Negative,1,Fear,4,Red,0,High,0,Unsafe,1,Professionals,9,High,0,Medium,1,losing phone disorganized pocket,$499,,Bag,organized interior zip pocket phone compartment,Bag Enthusiasts
