image_path,text,theme,theme_num,sentiment,sentiment_num,emotion,emotion_num,dominant_colour,dominant_colour_num,attention_score,attention_score_num,trust_safety,trust_safety_num,target_audience_num,predicted_ctr,predicted_ctr_num,likelihood_shares,likelihood_shares_num,keywords,object_detected,img_desc,target_audience,monetary_mention,call_to_action
sample_0562.jpg,Ignore the fancy marketing - this simple jacket blocks the wind effectively enough,Fashion,1,Neutral,2,Anger,1,Black,1,High,0,Questionable,2,2,Medium,1,Medium,1,ignore fancy marketing,Jacket,navy wool coat side profile,Jacket Lovers,Free returns + 10% off,Shop Now
sample_0563.jpg,Do not expect miracles - this jacket simply does the job of keeping you warm,Fashion,1,Neutral,2,Anger,1,Red,0,High,0,Questionable,2,4,Low,2,Low,2,expect miracles warm,Jacket,red denim jacket hanging on rack,Jacket Lovers,Flash discount: Save $25,Buy Today
sample_0564.jpg,It is not a fashion statement - just a jacket that keeps you warm,Fashion,1,Neutral,2,Anger,1,Brown,7,Low,2,Questionable,2,8,High,0,Low,2,not fashion statement,Jacket,grey windproof jacket zipped open,Jacket Lovers,"Limited stock, $40 off",Order Now
sample_0565.jpg,Reliable warmth when you need it most - trust this jacket for everyday wear,Fashion,1,Positive,0,Trust,2,Grey,5,High,0,Safe,0,9,Medium,1,High,0,reliable warmth everyday,Jacket,green utility jacket with pockets,Jacket Lovers,Save 20% on all,Shop Now
sample_0566.jpg,A jacket that stands the test of time - durable quality you can believe in,Fashion,1,Positive,0,Trust,2,Brown,7,High,0,Safe,0,0,Low,2,Medium,1,stands test time,Jacket,brown leather jacket shoulder detail,Jacket Lovers,Special offer: $15 discount,Get It
sample_0567.jpg,Count on this jacket for every season - proven performance you can trust,Fashion,1,Positive,0,Trust,2,White,4,Medium,1,Safe,0,6,Low,2,Medium,1,proven performance trust,Jacket,white fleece jacket layered over shirt,Jacket Lovers,Exclusive 25% off sale,Buy Now
sample_0568.jpg,Stay warm and secure with a jacket designed for lasting durability and comfort,Fashion,1,Positive,0,Trust,2,Red,0,Low,2,Safe,0,6,Medium,1,High,0,secure durable comfort,Jacket,olive canvas jacket folded on table,Jacket Lovers,Free shipping + 15% off,Shop Today
sample_0569.jpg,Your trusted companion for cold days - this jacket never fails to keep you warm,Fashion,1,Positive,0,Trust,2,Brown,7,Low,2,Safe,0,6,High,0,Low,2,trusted companion warm,Jacket,black parka with hood closed,Jacket Lovers,Limited time $10 off,Grab Now
sample_0570.jpg,Built with integrity and strength - wear this jacket with total confidence,Fashion,1,Positive,0,Trust,2,Yellow,6,Low,2,Safe,0,9,Medium,1,Low,2,built integrity strength,Jacket,blue ski jacket with logo,Jacket Lovers,Get $20 discount today,Order Today
sample_0571.jpg,Experience the reliability of a jacket made to withstand the elements daily,Fashion,1,Positive,0,Trust,2,Grey,5,High,0,Safe,0,1,High,0,Medium,1,reliability elements withstand,Jacket,tan trench coat belt loop closeup,Jacket Lovers,Save 50% Today,Shop Now
sample_0572.jpg,Quality craftsmanship you can count on - this jacket is ready for anything,Fashion,1,Positive,0,Trust,2,Black,1,Low,2,Safe,0,9,Low,2,Medium,1,quality craftsmanship count,Jacket,charcoal bomber jacket back view,Jacket Lovers,Limited Time $20 Discount,Buy Today
sample_0573.jpg,Standard jacket construction provides basic protection - a reliable choice for simple needs,Fashion,1,Neutral,2,Trust,2,Red,0,Medium,1,Questionable,2,2,Medium,1,Low,2,standard construction protection,Jacket,yellow rain jacket zipped fully,Jacket Lovers,Exclusive Offer: $15 Off,Get Yours
sample_0574.jpg,This jacket offers consistent performance for daily wear - a solid basic option,Fashion,1,Neutral,2,Trust,2,Red,0,High,0,Questionable,2,7,High,0,Medium,1,consistent performance solid,Jacket,silver metallic jacket reflective surface,Jacket Lovers,Flash Sale: 30% Savings,Order Now
sample_0575.jpg,A functional jacket that meets basic expectations - suitable for routine outdoor use,Fashion,1,Neutral,2,Trust,2,Brown,7,High,0,Questionable,2,2,High,0,Medium,1,functional basic expectations,Jacket,maroon quilted jacket front pocket,Jacket Lovers,Special Deal: Save $25,Grab It
sample_0576.jpg,Trust the simple design for average weather conditions - a practical jacket choice,Fashion,1,Neutral,2,Trust,2,Blue,2,Medium,1,Questionable,2,5,High,0,High,0,simple design average,Jacket,cream suede jacket draped over chair,Jacket Lovers,Clearance Price: $10 Off,Shop Today
sample_0577.jpg,Get ready to turn heads with this stunning new jacket design for your wardrobe,Fashion,1,Positive,0,Excitement,3,Green,3,High,0,Safe,0,0,Medium,1,Medium,1,stunning design wardrobe,Jacket,khaki field jacket chest straps,Jacket Lovers,Launch Promo: 40% Off,Buy Now
sample_0578.jpg,Feel the rush of a fresh look - grab this exciting jacket today,Fashion,1,Positive,0,Excitement,3,Green,3,Medium,1,Safe,0,4,Medium,1,Low,2,fresh look rush,Jacket,dark teal bomber jacket street background filetype-png,Jacket Lovers,New Arrival Discount $30,Get It
sample_0579.jpg,Unleash your style with this vibrant jacket that brings energy to any outfit,Fashion,1,Positive,0,Excitement,3,Black,1,Low,2,Safe,0,3,High,0,Medium,1,vibrant style energy,Jacket,light grey softshell jacket closeup fabric,Jacket Lovers,Hot Deal: Save $35,Shop Fast
sample_0580.jpg,Experience the thrill of the perfect fit - this exciting jacket awaits you,Fashion,1,Positive,0,Excitement,3,White,4,Low,2,Safe,0,8,High,0,Low,2,thrill perfect fit,Jacket,navy peacoat with double buttons,Jacket Lovers,Limited Offer: 25% Off,Order Today
sample_0581.jpg,Discover the latest styles in jackets and find your new favorite look today,Fashion,1,Neutral,2,Excitement,3,White,4,Medium,1,Questionable,2,5,High,0,High,0,jacket styles fashion,Jacket,black leather biker jacket front view,Jacket Lovers,Seasonal Sale: $20 Savings,Buy Now
sample_0582.jpg,Explore the new collection of jackets and see what fits your style best,Fashion,1,Neutral,2,Excitement,3,Brown,7,High,0,Questionable,2,9,High,0,Low,2,jacket collection outfit,Jacket,women red trench coat open sleeves filetype png,Jacket Lovers,Special Pricing: 15% Off,Grab Now
sample_0583.jpg,Check out the fresh designs available now for your outerwear rotation this season,Fashion,1,Neutral,2,Excitement,3,White,4,Low,2,Questionable,2,9,Medium,1,Low,2,outerwear jacket designs,Jacket,midnight blue bomber jacket matte finish,Jacket Lovers,Exclusive Save $18 Today,Shop Now
sample_0584.jpg,Browse the updated catalog of jackets to find the perfect addition to your wardrobe,Fashion,1,Neutral,2,Excitement,3,White,4,Medium,1,Questionable,2,1,High,0,Low,2,jacket wardrobe catalog,Jacket,urban grey utility jacket pockets closeup,Jacket Lovers,Deal of the Day: $22 Off,Get Yours
sample_0585.jpg,See what is new in the world of jackets and upgrade your daily outfits,Fashion,1,Neutral,2,Excitement,3,Grey,5,Medium,1,Questionable,2,5,Low,2,Low,2,jacket trends outfit,Jacket,vintage tan suede jacket lapel detail filetype png,Jacket Lovers,Limited Time: 35% Discount,Buy Today
sample_0586.jpg,Find interesting patterns and cuts in this latest batch of jackets for everyone,Fashion,1,Neutral,2,Excitement,3,Grey,5,Medium,1,Questionable,2,3,Low,2,Low,2,jacket patterns fashion,Jacket,high performance insulated ski jacket zip,Jacket Lovers,Flash Discount: Save $27,Order Now
sample_0587.jpg,View the latest lineup of jackets and decide which style suits you best,Fashion,1,Neutral,2,Excitement,3,Red,0,Low,2,Questionable,2,8,High,0,Medium,1,jacket lineup style,Jacket,classic navy pea coat double buttons,Jacket Lovers,Special Offer: $19 Off,Shop Fast
sample_0588.jpg,Experience the newest trends in outerwear with these exciting jacket choices available to buy,Fashion,1,Neutral,2,Excitement,3,Black,1,Low,2,Questionable,2,7,Medium,1,High,0,outerwear jacket trends,Jacket,lightweight green windbreaker reflective strips filetype png,Jacket Lovers,New Collection 30% Off,Grab It
sample_0589.jpg,Do not face the freezing winter without a reliable jacket to keep you warm,Fashion,1,Negative,1,Fear,4,Red,0,Low,2,Unsafe,1,9,Low,2,Low,2,winter jacket warm,Jacket,oversized camel wool coat shawl collar,Jacket Lovers,Urgent Save $30 Now,Buy Now
sample_0590.jpg,Avoid getting soaked in heavy rain by choosing a waterproof jacket for your protection,Fashion,1,Negative,1,Fear,4,Red,0,Low,2,Unsafe,1,1,High,0,High,0,rain jacket waterproof,Jacket,sleek black faux fur jacket collar filetype png,Jacket Lovers,Protect Yourself: $25 Off,Shop Today
sample_0591.jpg,Stop shivering in the cold wind and get a jacket that actually blocks the chill,Fashion,1,Negative,1,Fear,4,Black,1,Low,2,Unsafe,1,9,Low,2,Low,2,wind jacket chill,Jacket,ribbed knit bomber jacket front pocket view,Jacket Lovers,Stay Warm: 20% Discount,Get Yours
sample_0592.jpg,Protect your health from harsh weather with a durable jacket designed for extreme conditions,Fashion,1,Negative,1,Fear,4,Green,3,Low,2,Unsafe,1,9,Medium,1,Low,2,weather jacket protection,Jacket,stormproof orange rain jacket reflective logo,Jacket Lovers,Extreme Weather Deal $40,Order Now
sample_0593.jpg,Do not risk getting sick this season - wear a jacket that shields you properly,Fashion,1,Negative,1,Fear,4,Grey,5,Low,2,Unsafe,1,0,High,0,Low,2,jacket health shield,Jacket,thin white hiking jacket breathable mesh lining,Jacket Lovers,Health Guard: $22 Savings,Buy Today
sample_0594.jpg,Beware of sudden storms and ensure you stay dry with a durable rain jacket,Fashion,1,Negative,1,Fear,4,Blue,2,High,0,Unsafe,1,6,Medium,1,High,0,storm jacket dry,Jacket,athletic red track jacket side seam filetype png,Jacket Lovers,Storm Ready: 30% Off,Shop Now
sample_0595.jpg,Do not let the dropping temperatures catch you off guard without a solid jacket,Fashion,1,Negative,1,Fear,4,Grey,5,High,0,Unsafe,1,6,Low,2,High,0,temperature jacket cold,Jacket,luxury gold thread embroidered bomber jacket,Jacket Lovers,Cold Snap Discount $18,Grab It
sample_0596.jpg,Prevent dangerous exposure to the elements by securing a high performance jacket for yourself,Fashion,1,Negative,1,Fear,4,Green,3,Low,2,Unsafe,1,7,Low,2,High,0,exposure jacket performance,Jacket,fitted black denim jacket faded patches,Jacket Lovers,Performance Jacket: Save $28,Buy Now
sample_0597.jpg,Do not venture into the cold unprepared - grab a jacket that guarantees warmth today,Fashion,1,Negative,1,Fear,4,Brown,7,Medium,1,Unsafe,1,9,Medium,1,Low,2,cold jacket warmth,Jacket,water-resistant teal parka heavy fabric filetype png,Jacket Lovers,Winter Shield: $35 Off,Shop Today
sample_0598.jpg,Avoid the misery of being cold and wet with this heavy duty rain jacket,Fashion,1,Negative,1,Fear,4,Red,0,Medium,1,Unsafe,1,7,Low,2,Low,2,cold wet jacket,Jacket,modern pastel pink lightweight jacket zip closure,Jacket Lovers,Rainproof Deal: 25% Off,Get Yours
sample_0599.jpg,Do not gamble with your comfort in bad weather - choose a jacket you trust,Fashion,1,Negative,1,Fear,4,Yellow,6,High,0,Unsafe,1,3,Low,2,High,0,weather jacket comfort,Jacket,heavy duty camouflage field jacket multiple pockets,Jacket Lovers,Comfort Guarantee $20 Off,Order Now
sample_0600.jpg,Stay safe from freezing gusts by wearing a jacket built for the toughest climates,Fashion,1,Negative,1,Fear,4,Blue,2,High,0,Unsafe,1,9,Low,2,Low,2,gusts jacket safety,Jacket,short black leather moto jacket view filetype png,Jacket Lovers,Tough Climate Savings $30,Buy Today
sample_0601.jpg,Feel amazing in this stunning dress and radiate pure confidence wherever you go today,Fashion,1,Positive,0,Joy,0,Yellow,6,Low,2,Safe,0,2,Medium,1,High,0,stunning dress confidence style,Dress,red silk maxi dress pleated sleeves filetype png,Dress Lovers,Save $20 today,Shop Now
sample_0602.jpg,Spark joy in your life with a beautiful dress designed to make you smile,Fashion,1,Positive,0,Joy,0,White,4,Medium,1,Safe,0,7,Medium,1,High,0,beautiful dress joy smile,Dress,black lace cocktail dress off shoulder filetype png,Dress Lovers,Get 25% off instantly,Buy Today
sample_0603.jpg,Experience pure delight wearing this gorgeous dress that fits you perfectly every single time,Fashion,1,Positive,0,Joy,0,White,4,High,0,Safe,0,6,Medium,1,Medium,1,gorgeous dress perfect fit,Dress,white cotton summer dress knee length filetype png,Dress Lovers,Enjoy free shipping today,Order Now
sample_0604.jpg,Celebrate your style with a vibrant dress that brings happiness to your special day,Fashion,1,Positive,0,Joy,0,Yellow,6,Medium,1,Safe,0,8,Low,2,Medium,1,vibrant dress happiness style,Dress,emerald green velvet evening gown with sequins,Dress Lovers,Limited time $15 discount,Grab Yours
sample_0605.jpg,Turn heads and feel wonderful in this fashion dress meant just for you now,Fashion,1,Positive,0,Joy,0,Blue,2,Medium,1,Safe,0,9,Low,2,Medium,1,turn heads fashion dress,Dress,navy blue wrap dress belted waist casual,Dress Lovers,Exclusive 30% price cut,Shop Today
sample_0606.jpg,Discover pure bliss in a dress that hugs your curves and lights up the room,Fashion,1,Positive,0,Joy,0,Black,1,High,0,Safe,0,9,Medium,1,Low,2,pure bliss curves dress,Dress,floral printed midi dress ruffle hem,Dress Lovers,Unlock $10 savings now,Buy Now
sample_0607.jpg,Shine bright and feel elated in the perfect dress for your next big event,Fashion,1,Positive,0,Joy,0,Brown,7,Low,2,Safe,0,0,Medium,1,High,0,shine bright elated dress,Dress,striped shirtdress with button front,Dress Lovers,Special offer: free gift,Claim It
sample_0608.jpg,Embrace the joy of fashion with a lovely dress that makes you feel gorgeous,Fashion,1,Positive,0,Joy,0,Red,0,Low,2,Safe,0,6,Medium,1,Medium,1,joy fashion lovely dress,Dress,silk chiffon sleeveless dress pastel pink,Dress Lovers,Take $25 off instantly,Add to Cart
sample_0609.jpg,A solid choice for a casual day out - this dress is comfortable and nice,Fashion,1,Neutral,2,Joy,0,Grey,5,Medium,1,Questionable,2,5,Medium,1,Medium,1,casual dress comfortable nice,Dress,denim shirt dress with frayed hem,Dress Lovers,Deal: 20% off today,Shop Now
sample_0610.jpg,Enjoy a simple pleasant look with this dress that works well for daily wear,Fashion,1,Neutral,2,Joy,0,Grey,5,Low,2,Questionable,2,7,High,0,Low,2,simple pleasant daily wear,Dress,gold metallic mini dress halter neck,Dress Lovers,Save $5 on purchase,Order Today
sample_0611.jpg,Find a nice reliable dress for your wardrobe that offers a pleasant fit always,Fashion,1,Neutral,2,Joy,0,Brown,7,Low,2,Questionable,2,9,Medium,1,Low,2,reliable dress wardrobe pleasant,Dress,plaid woolen dress long sleeves winter,Dress Lovers,Enjoy $12 discount today,Buy Now
sample_0612.jpg,This dress provides a decent look and feels good enough for most standard occasions,Fashion,1,Neutral,2,Joy,0,White,4,High,0,Questionable,2,2,Low,2,Medium,1,decent look standard occasions,Dress,lace overlay wedding dress ivory,Dress Lovers,"Free returns, save $10",Grab Deal
sample_0613.jpg,Stop wearing dull outfits that hide your true style - get a better dress now,Fashion,1,Negative,1,Anger,1,Blue,2,Medium,1,Unsafe,1,0,High,0,High,0,true style better dress,Dress,tulle ballerina style dress with taffeta bows,Dress Lovers,Slash $30 from price,Buy Now
sample_0614.jpg,Sick of uncomfortable fabrics that ruin your night - demand a dress that feels good,Fashion,1,Negative,1,Anger,1,Yellow,6,High,0,Unsafe,1,8,High,0,Low,2,uncomfortable fabrics demand dress,Dress,sequin embroidered party dress teal,Dress Lovers,Get $15 off now,Shop Today
sample_0615.jpg,Do not settle for boring styles anymore - choose a dress that shows your flair,Fashion,1,Negative,1,Anger,1,Blue,2,Low,2,Unsafe,1,0,High,0,Low,2,boring styles dress flair,Dress,high low asymmetrical dress charcoal gray,Dress Lovers,Limited $20 savings today,Grab It
sample_0616.jpg,Tired of paying too much for cheap quality - switch to this durable dress today,Fashion,1,Negative,1,Anger,1,Grey,5,Medium,1,Unsafe,1,1,Low,2,Low,2,cheap quality durable dress,Dress,off shoulder sleeveless summer dress coral filetype png,Dress Lovers,Special $25 discount today,Order Now
sample_0617.jpg,Frustrated by poor fits that look bad - find a dress that actually fits you,Fashion,1,Negative,1,Anger,1,Red,0,Low,2,Unsafe,1,6,Medium,1,Medium,1,poor fits great dress,Dress,bobble knit sweater dress oversized fit filetype png,Dress Lovers,Save $18 instantly,Buy Now
sample_0618.jpg,Hate wasting time on complicated outfits - slip into this easy dress and look great,Fashion,1,Negative,1,Anger,1,Green,3,High,0,Unsafe,1,3,Low,2,Low,2,complicated outfits easy dress,Dress,capped sleeves midi dress soft pastel filetype png,Dress Lovers,Get $10 off today,Shop Now
sample_0619.jpg,Angry about fading colors after one wash - buy a dress that stays bright forever,Fashion,1,Negative,1,Anger,1,Black,1,Medium,1,Unsafe,1,0,Medium,1,Low,2,fading colors bright dress,Dress,tartan plaid coat dress double breasted filetype png,Dress Lovers,Free shipping + $10 off,Claim Now
sample_0620.jpg,Refuse to look like everyone else - stand out with a bold dress that rocks,Fashion,1,Negative,1,Anger,1,Grey,5,Medium,1,Unsafe,1,0,High,0,Medium,1,stand out bold dress,Dress,pencil skirt dress combo black leather,Dress Lovers,Limited time $22 discount,Buy Today
sample_0621.jpg,Fabric might itch after a while so consider trying it on first before buying,Fashion,1,Neutral,2,Anger,1,Yellow,6,Medium,1,Questionable,2,6,Low,2,High,0,fabric itch uncomfortable try,Dress,red silk midi dress front view filetype:png,Dress Lovers,Save $8 on this dress,Add to Cart
sample_0622.jpg,Sizing runs small and it might shrink so order up a size today,Fashion,1,Neutral,2,Anger,1,Green,3,Low,2,Questionable,2,2,Low,2,High,0,sizing small shrink size,Dress,black wrap dress with ruffle sleeves,Dress Lovers,Get $14 off today,Shop Now
sample_0623.jpg,Not the best quality for the price but looks okay from a distance,Fashion,1,Neutral,2,Anger,1,Blue,2,Medium,1,Questionable,2,0,High,0,Low,2,quality price distance average,Dress,white cotton shirt dress casual summer,Dress Lovers,Special $20 price cut,Buy Now
sample_0624.jpg,Some find the fit too tight across the shoulders so check reviews now,Fashion,1,Neutral,2,Anger,1,Black,1,Low,2,Questionable,2,5,Low,2,Low,2,fit tight shoulders reviews,Dress,emerald green velvet sheath dress side,Dress Lovers,Grab $15 off now,Order Today
sample_0625.jpg,A classic dress that always fits true to size and never fails to impress,Fashion,1,Positive,0,Trust,2,Green,3,Medium,1,Safe,0,7,High,0,High,0,classic dress true size,Dress,navy blue pleated A-line dress runway,Dress Lovers,Enjoy $30 discount today,Shop Now
sample_0626.jpg,Dependable style for every occasion - trust this dress to look great always,Fashion,1,Positive,0,Trust,2,Brown,7,High,0,Safe,0,2,High,0,High,0,dependable style occasion trust,Dress,floral printed chiffon maxi dress outdoors,Dress Lovers,Free gift with purchase,Claim Yours
sample_0627.jpg,You can rely on this dress for a perfect fit every single time,Fashion,1,Positive,0,Trust,2,Yellow,6,Low,2,Safe,0,6,High,0,Medium,1,rely perfect fit dress,Dress,striped polyester shirt dress studio lighting,Dress Lovers,Save $17 instantly,Buy Now
sample_0628.jpg,Consistent quality and timeless design make this dress a wardrobe staple forever,Fashion,1,Positive,0,Trust,2,Black,1,Low,2,Safe,0,5,Medium,1,Medium,1,consistent quality timeless staple,Dress,beige linen shift dress minimalistic background,Dress Lovers,Limited 25% off sale,Shop Today
sample_0629.jpg,Known for its durability and fit - this dress will not let you down,Fashion,1,Positive,0,Trust,2,Red,0,Medium,1,Safe,0,1,High,0,High,0,durability fit reliable dress,Dress,gold sequin evening dress closeup filetype:png,Dress Lovers,Get $22 off today,Order Now
sample_0630.jpg,A brand you can trust for elegant styles that stand the test of time,Fashion,1,Positive,0,Trust,2,Brown,7,Medium,1,Safe,0,6,High,0,Medium,1,trust elegant styles brand,Dress,gray wool tweed cocktail dress portrait,Dress Lovers,Exclusive $19 discount today,Buy Today
sample_0631.jpg,Feel confident in a dress designed to stay comfortable and look sharp all day,Fashion,1,Positive,0,Trust,2,Yellow,6,High,0,Safe,0,0,Medium,1,High,0,confident comfortable sharp dress,Dress,pink satin slip dress on mannequin,Dress Lovers,Save $20 today,Shop Now
sample_0632.jpg,Reliable fashion that holds its shape - wash after wash this dress delivers,Fashion,1,Positive,0,Trust,2,White,4,Medium,1,Safe,0,9,High,0,Low,2,reliable fashion shape wash,Dress,leather biker style dress angular pose,Dress Lovers,Exclusive 30% discount,Buy Today
sample_0633.jpg,Standard fabric and simple design make this a practical choice for daily wear,Fashion,1,Neutral,2,Trust,2,Black,1,High,0,Questionable,2,1,High,0,High,0,standard fabric practical daily,Dress,lace overlay tea-length dress soft lighting,Dress Lovers,Limited-time $15 off,Add to Cart
sample_0634.jpg,Fits as expected and provides adequate coverage for most professional office settings,Fashion,1,Neutral,2,Trust,2,Grey,5,Medium,1,Questionable,2,5,Medium,1,Medium,1,fits expected coverage office,Dress,denim shirt dress with cutout back,Dress Lovers,Flash sale: 40% off,Grab It
sample_0635.jpg,A basic dress option that meets standard expectations for casual events and gatherings,Fashion,1,Neutral,2,Trust,2,Blue,2,High,0,Questionable,2,2,Medium,1,Medium,1,basic dress casual standard,Dress,tropical print silk wrap dress beach,Dress Lovers,Free shipping on orders,Claim Offer
sample_0636.jpg,Reviews confirm accurate sizing and decent material for this average priced dress,Fashion,1,Neutral,2,Trust,2,Yellow,6,Low,2,Questionable,2,3,Low,2,Low,2,reviews accurate sizing material,Dress,metallic gold mini dress high heel,Dress Lovers,Special price just $45,Shop Now
sample_0637.jpg,Turn heads everywhere you go with this stunning new dress design tonight,Fashion,1,Positive,0,Excitement,3,Grey,5,High,0,Safe,0,2,Medium,1,Low,2,turn heads stunning design,Dress,off-shoulder chiffon evening dress garden,Dress Lovers,Buy one get one free,Order Now
sample_0638.jpg,Experience the thrill of wearing a dress that truly captures the spotlight,Fashion,1,Positive,0,Excitement,3,Grey,5,Medium,1,Safe,0,1,High,0,High,0,thrill wearing spotlight dress,Dress,asymmetrical hem patterned dress runway,Dress Lovers,Earn $10 store credit,Get Yours
sample_0639.jpg,Get ready for an amazing night out in this absolutely gorgeous dress,Fashion,1,Positive,0,Excitement,3,Brown,7,High,0,Safe,0,5,High,0,Low,2,amazing night gorgeous dress,Dress,classic black sheath dress office setting,Dress Lovers,Only $29 this week,Shop Today
sample_0640.jpg,Unleash your inner fashionista with this bold and exciting dress look now,Fashion,1,Positive,0,Excitement,3,Yellow,6,Low,2,Safe,0,3,High,0,High,0,fashionista bold exciting look,Dress,vintage polka dot tea dress studio,Dress Lovers,Deal: $25 off,Buy Now
sample_0641.jpg,Explore the latest designs in this new dress collection available now for you,Fashion,1,Neutral,2,Excitement,3,Blue,2,High,0,Questionable,2,1,Medium,1,Low,2,new dress collection designs,Dress,red satin evening gown floor length filetype:png,Dress Lovers,Savings up to 35%,Grab It
sample_0642.jpg,See what this stunning new dress style can do for your wardrobe today,Fashion,1,Neutral,2,Excitement,3,Grey,5,Low,2,Questionable,2,4,Low,2,Low,2,stunning new dress style,Dress,black lace cocktail dress with chiffon overlay,Dress Lovers,"Limited stock, save $30",Shop Now
sample_0643.jpg,Try out a fresh look with this modern dress designed for any occasion,Fashion,1,Neutral,2,Excitement,3,Black,1,High,0,Questionable,2,4,High,0,Low,2,fresh look modern dress,Dress,blue silk wrap midi dress summer collection,Dress Lovers,"Weekend special, $20 off",Buy Today
sample_0644.jpg,Discover the details of this new dress pattern and find your next favorite,Fashion,1,Neutral,2,Excitement,3,Yellow,6,Medium,1,Questionable,2,7,Low,2,Medium,1,new dress pattern details,Dress,emerald green velvet off shoulder dress,Dress Lovers,Instant $15 discount,Add to Cart
sample_0645.jpg,View the upcoming trends with this exciting dress addition to your closet now,Fashion,1,Neutral,2,Excitement,3,Yellow,6,High,0,Questionable,2,2,Low,2,Medium,1,exciting dress upcoming trends,Dress,white pleated organza party dress closeup,Dress Lovers,"Spring sale, 25% off",Shop Today
sample_0646.jpg,Check out the unique cut of this dress and see if it fits,Fashion,1,Neutral,2,Excitement,3,Black,1,Low,2,Questionable,2,4,Medium,1,Low,2,unique cut dress fits,Dress,yellow polka dot shirt dress on mannequin filetype:png,Dress Lovers,Clearance: $10 off,Grab It
sample_0647.jpg,Consider this new dress option for a change of pace in your style,Fashion,1,Neutral,2,Excitement,3,Green,3,Medium,1,Questionable,2,2,Low,2,Medium,1,new dress option style,Dress,purple sequined mini dress with cap sleeves,Dress Lovers,"New arrival, $5 discount",Buy Now
sample_0648.jpg,Take a look at this versatile dress and imagine the outfits you can create,Fashion,1,Neutral,2,Excitement,3,Blue,2,Low,2,Questionable,2,7,Low,2,High,0,versatile dress outfits create,Dress,brown suede wrap dress with belt detail,Dress Lovers,Exclusive $20 voucher,Claim Offer
sample_0649.jpg,Avoid a major fashion faux pas - choose a dress that fits perfectly now,Fashion,1,Negative,1,Fear,4,Yellow,6,Low,2,Unsafe,1,2,Medium,1,High,0,fashion faux pas dress,Dress,crisp white cotton shirt dress summer vibe,Dress Lovers,"Today only, 30% off",Shop Now
sample_0650.jpg,Do not risk looking outdated at the event - wear the dress that works,Fashion,1,Negative,1,Fear,4,Red,0,High,0,Unsafe,1,2,High,0,High,0,risk looking outdated dress,Dress,metallic gold halter dress with ruching filetype:png,Dress Lovers,"Special deal, save $40",Order Now
sample_0651.jpg,Stop worrying about wardrobe malfunctions - get a secure dress you can trust,Fashion,1,Negative,1,Fear,4,Red,0,Medium,1,Unsafe,1,9,Low,2,Medium,1,wardrobe malfunctions secure dress,Dress,navy blue fitted sheath dress officewear,Dress Lovers,Flash discount $12 off,Get Yours
sample_0652.jpg,Do not be the only one wearing last seasons style - update your look,Fashion,1,Negative,1,Fear,4,Black,1,Low,2,Unsafe,1,8,Medium,1,High,0,last seasons style update,Dress,floral printed chiffon maxi dress beach,Dress Lovers,Limited offer: $18 off,Buy Today
sample_0653.jpg,Fear the awkward moment of poor fitting clothes - buy a dress that flatters,Fashion,1,Negative,1,Fear,4,Red,0,Low,2,Unsafe,1,1,Low,2,High,0,poor fitting clothes dress,Dress,striped black and white shirt dress casual,Dress Lovers,Free gift with purchase,Shop Now
sample_0654.jpg,Do not let a bad outfit ruin your night - pick a safe bet,Fashion,1,Negative,1,Fear,4,Green,3,Low,2,Unsafe,1,1,High,0,Low,2,bad outfit ruin night,Dress,pearl embellished sleeveless evening dress elegant,Dress Lovers,Extra 15% off now,Grab It
sample_0655.jpg,Watch out for cheap fabrics that look bad - choose quality dress material instead,Fashion,1,Negative,1,Fear,4,Red,0,Medium,1,Unsafe,1,0,Low,2,High,0,cheap fabrics quality dress,Dress,tartan plaid wool coat dress hybrid,Dress Lovers,Deal of the day $22,Shop Today
sample_0656.jpg,Do not get caught without the right dress for the occasion - be prepared,Fashion,1,Negative,1,Fear,4,Grey,5,High,0,Unsafe,1,0,Low,2,Medium,1,right dress occasion prepared,Dress,soft pastel knit sweater dress layered look,Dress Lovers,Save $27 today,Buy Now
sample_0657.jpg,Stop hiding in photos because of bad clothes - wear a dress that shines,Fashion,1,Negative,1,Fear,4,Black,1,Medium,1,Unsafe,1,5,Medium,1,Low,2,hiding in photos dress,Dress,high waist pleated midi dress teal filetype:png,Dress Lovers,"Last chance, $35 off",Order Now
sample_0658.jpg,Avoid the embarrassment of clashing styles - pick this simple and elegant dress today,Fashion,1,Negative,1,Fear,4,Grey,5,High,0,Unsafe,1,3,Low,2,High,0,embarrassment clashing styles dress,Dress,asymmetrical hem black jersey dress street,Dress Lovers,Limited edition $30 off,Get Yours
sample_0659.jpg,Do not lose confidence in your appearance - find a dress that boosts it,Fashion,1,Negative,1,Fear,4,Grey,5,Medium,1,Unsafe,1,3,High,0,Medium,1,lose confidence appearance dress,Dress,silk chiffon overskirt dress with lace trim,Dress Lovers,"Special bundle, $40 saved",Shop Now
sample_0660.jpg,Scared of not having anything to wear - grab this dress before it is gone,Fashion,1,Negative,1,Fear,4,Blue,2,High,0,Unsafe,1,6,High,0,Low,2,scared nothing to wear,Dress,classic red coat dress with fur collar,Dress Lovers,"Only today, $50 discount",Buy Today
sample_0661.jpg,Feel pure warmth and happiness with this incredibly soft and stylish winter scarf,Fashion,1,Positive,0,Joy,0,Black,1,High,0,Safe,0,9,High,0,Medium,1,warmth happiness soft scarf,Scarf,soft knitted winter scarf teal,Scarf Lovers,Enjoy 50% off today,Shop Now
